open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1685592600000,1861.43,1861.43,1859.39,1859.41,4.984,1685592659999,9267.70272,11,4.508,8382.34024,0
1685592660000,1859.42,1860.22,1859.06,1859.10,7.305,1685592719999,13585.89151,21,5.084,9456.15570,0
1685592720000,1858.93,1859.59,1858.64,1859.59,4.354,1685592779999,8093.35298,14,0.294,546.65117,0
1685592780000,1859.65,1859.77,1859.52,1859.63,0.848,1685592839999,1576.98606,6,0.260,483.51659,0
1685592840000,1859.08,1859.08,1858.86,1858.91,0.560,1685592899999,1041.06833,5,0.000,0.00000,0
1685592900000,1858.85,1859.35,1858.62,1858.62,2.855,1685592959999,5306.96050,15,2.573,4782.68461,0
1685592960000,1858.77,1858.77,1858.61,1858.61,1.074,1685593019999,1996.15898,2,0.074,137.54898,0
1685593020000,1858.43,1858.43,1858.43,1858.43,0.047,1685593079999,87.34621,1,0.000,0.00000,0
1685593080000,1858.45,1858.84,1858.36,1858.52,5.269,1685593139999,9792.45691,9,3.360,6244.42016,0
1685593140000,1859.14,1859.18,1858.87,1858.87,1.544,1685593199999,2870.52428,5,1.486,2762.70982,0
1685593200000,1858.86,1859.32,1858.82,1859.32,1.325,1685593259999,2463.20686,11,0.686,1275.38171,0
1685593260000,1859.11,1859.11,1858.42,1858.45,2.097,1685593319999,3897.51235,6,0.379,704.38222,0
1685593320000,1858.24,1858.24,1857.90,1857.94,0.714,1685593379999,1326.59273,8,0.060,111.47640,0
1685593380000,1857.81,1858.46,1857.73,1858.38,7.398,1685593439999,13747.04963,18,2.180,4050.89913,0
1685593440000,1858.20,1858.24,1858.03,1858.24,0.397,1685593499999,737.68453,5,0.164,304.72013,0
1685593500000,1858.02,1858.25,1857.19,1857.19,0.678,1685593559999,1259.41314,13,0.150,278.66637,0
1685593560000,1857.39,1857.86,1856.99,1857.86,5.378,1685593619999,9987.32100,9,0.079,146.73460,0
1685593620000,1857.89,1857.97,1857.89,1857.97,0.666,1685593679999,1237.36750,5,0.603,1120.32003,0
1685593680000,1857.97,1857.97,1857.97,1857.97,0.180,1685593739999,334.43460,1,0.000,0.00000,0
1685593740000,1857.36,1857.64,1857.36,1857.64,0.111,1685593799999,206.17202,3,0.097,180.16506,0
1685593800000,1857.81,1858.77,1857.60,1858.64,11.521,1685593859999,21409.45425,35,9.449,17559.54375,0
1685593860000,1858.24,1858.31,1858.24,1858.31,0.512,1685593919999,951.43689,4,0.158,293.61076,0
1685593920000,1858.53,1858.95,1858.33,1858.33,5.340,1685593979999,9925.62830,12,5.324,9895.89502,0
1685593980000,1858.65,1859.87,1858.65,1859.87,1.152,1685594039999,2141.84643,8,1.152,2141.84643,0
1685594040000,1859.99,1860.34,1859.99,1860.25,0.646,1685594099999,1201.60560,5,0.412,766.32000,0
1685594100000,1860.20,1860.67,1859.78,1860.47,2.453,1685594159999,4562.61348,18,2.013,3744.21990,0
1685594160000,1860.27,1860.58,1859.98,1860.41,1.574,1685594219999,2927.84586,6,0.400,744.14816,0
1685594220000,1860.52,1860.63,1860.52,1860.62,6.352,1685594279999,11818.64335,10,0.843,1568.49507,0
1685594280000,1860.42,1860.42,1859.55,1859.66,5.769,1685594339999,10729.97593,34,0.141,262.31442,0
1685594340000,1859.18,1859.73,1859.18,1859.73,0.118,1685594399999,219.44180,3,0.006,11.15508,0
1685594400000,1859.54,1859.54,1858.73,1858.77,0.343,1685594459999,637.65929,6,0.000,0.00000,0
1685594460000,1858.78,1859.23,1858.78,1859.23,0.181,1685594519999,336.46348,6,0.127,236.06506,0
1685594520000,1858.97,1860.57,1858.97,1860.46,7.403,1685594579999,13766.30062,12,7.267,13513.28186,0
1685594580000,1860.40,1860.58,1860.23,1860.23,0.520,1685594639999,967.49555,4,0.014,26.04560,0
1685594640000,1860.60,1861.51,1860.19,1860.96,1.542,1685594699999,2869.65819,10,0.641,1192.94458,0
1685594700000,1860.69,1861.07,1860.69,1861.03,16.210,1685594759999,30167.21459,15,14.303,26618.29590,0
1685594760000,1861.26,1861.34,1860.53,1860.53,4.230,1685594819999,7871.68193,15,2.065,3843.58574,0
1685594820000,1859.95,1860.28,1859.95,1860.28,0.127,1685594879999,236.24313,3,0.070,130.21960,0
1685594880000,1860.36,1860.43,1860.07,1860.23,1.618,1685594939999,3010.11764,7,1.602,2980.35652,0
1685594940000,1860.82,1860.82,1860.77,1860.80,0.277,1685594999999,515.44010,3,0.066,122.81412,0
1685595000000,1860.88,1860.88,1860.47,1860.47,0.381,1685595059999,708.91398,7,0.284,528.43190,0
1685595060000,1860.42,1860.42,1860.42,1860.42,8.025,1685595119999,14929.87050,12,0.042,78.13764,0
1685595120000,1860.02,1860.08,1859.93,1859.93,1.705,1685595179999,3171.33794,3,1.695,3152.73864,0
1685595180000,1859.25,1859.53,1859.25,1859.53,0.473,1685595239999,879.49407,3,0.106,197.11018,0
1685595240000,1859.52,1859.61,1859.51,1859.60,0.284,1685595299999,528.12051,4,0.266,494.64933,0
1685595300000,1859.67,1859.67,1859.36,1859.36,0.135,1685595359999,251.03945,4,0.059,109.72011,0
1685595360000,1859.36,1859.36,1859.36,1859.36,0.000,1685595419999,0.00000,0,0.000,0.00000,0
1685595420000,1859.36,1859.36,1859.36,1859.36,0.000,1685595479999,0.00000,0,0.000,0.00000,0
1685595480000,1859.41,1859.96,1859.41,1859.84,0.222,1685595539999,412.86040,5,0.075,139.46392,0
1685595540000,1860.27,1860.29,1860.13,1860.13,0.525,1685595599999,976.61550,6,0.282,524.59271,0
1685595600000,1859.62,1859.81,1859.18,1859.47,2.253,1685595659999,4189.26298,23,1.098,2041.68816,0
1685595660000,1859.30,1859.30,1858.96,1859.15,12.012,1685595719999,22332.89869,15,0.751,1396.22442,0
1685595720000,1859.38,1859.44,1858.97,1858.97,1.743,1685595779999,3240.29946,10,0.156,290.03644,0
1685595780000,1858.96,1859.28,1858.71,1859.28,4.173,1685595839999,7757.13499,8,0.708,1316.28646,0
1685595840000,1859.32,1859.36,1859.10,1859.24,0.464,1685595899999,862.64452,5,0.003,5.57742,0
1685595900000,1858.98,1858.98,1858.59,1858.59,0.360,1685595959999,669.13577,5,0.234,434.94048,0
1685595960000,1858.66,1859.60,1858.66,1859.53,2.394,1685596019999,4451.68196,12,2.387,4438.67134,0
1685596020000,1860.00,1862.00,1860.00,1861.88,67.902,1685596079999,126420.39528,46,18.650,34714.51699,0
1685596080000,1861.26,1862.03,1861.26,1861.64,0.236,1685596139999,439.33707,5,0.172,320.21643,0
1685596140000,1861.81,1862.02,1861.81,1861.82,0.156,1685596199999,290.45339,4,0.009,16.75710,0
1685596200000,1862.08,1862.80,1862.08,1862.37,2.144,1685596259999,3993.16952,16,1.478,2752.83317,0
1685596260000,1862.37,1862.37,1862.18,1862.18,50.466,1685596319999,93985.83552,57,0.093,173.18367,0
1685596320000,1862.19,1863.08,1862.18,1863.08,4.137,1685596379999,7706.10591,12,4.011,7471.41689,0
1685596380000,1863.22,1863.22,1862.19,1862.82,2.114,1685596439999,3936.91581,5,0.049,91.28658,0
1685596440000,1862.90,1863.65,1862.90,1863.63,5.723,1685596499999,10661.92759,31,5.493,10233.40751,0
1685596500000,1863.75,1863.92,1862.45,1863.24,1.234,1685596559999,2299.04295,18,0.324,603.63080,0
1685596560000,1863.24,1863.24,1863.24,1863.24,0.000,1685596619999,0.00000,0,0.000,0.00000,0
1685596620000,1862.98,1863.48,1862.98,1863.48,0.187,1685596679999,348.43227,3,0.184,342.84333,0
1685596680000,1863.35,1863.48,1863.00,1863.00,19.811,1685596739999,36908.32033,25,0.884,1647.29658,0
1685596740000,1863.49,1863.69,1863.49,1863.69,3.692,1685596799999,6880.53412,3,3.692,6880.53412,0
1685596800000,1863.83,1863.96,1863.00,1863.00,1.388,1685596859999,2585.99472,15,0.116,216.21324,0
1685596860000,1863.01,1863.54,1863.01,1863.54,17.556,1685596919999,32715.54301,8,17.452,32521.74525,0
1685596920000,1863.72,1863.72,1863.72,1863.72,0.169,1685596979999,314.96868,1,0.000,0.00000,0
1685596980000,1863.70,1863.70,1863.60,1863.60,22.370,1685597039999,41690.52467,13,18.050,33639.77267,0
1685597040000,1863.79,1863.80,1863.13,1863.48,3.515,1685597099999,6549.18307,10,0.187,348.52042,0
1685597100000,1863.40,1863.40,1863.29,1863.29,4.156,1685597159999,7744.27557,7,4.037,7522.54294,0
1685597160000,1863.29,1863.29,1863.00,1863.00,0.552,1685597219999,1028.45218,4,0.009,16.76961,0
1685597220000,1863.08,1863.32,1863.01,1863.20,0.275,1685597279999,512.38405,5,0.182,339.09529,0
1685597280000,1863.38,1863.56,1863.08,1863.08,6.280,1685597339999,11702.14379,16,1.812,3376.67718,0
1685597340000,1863.08,1863.29,1862.54,1863.29,0.579,1685597399999,1078.70325,8,0.066,122.95734,0
1685597400000,1863.13,1863.82,1862.36,1862.52,0.940,1685597459999,1751.16697,14,0.366,681.80539,0
1685597460000,1862.23,1862.43,1862.11,1862.43,1.797,1685597519999,3346.39404,10,0.313,582.93527,0
1685597520000,1862.42,1862.77,1862.42,1862.77,0.329,1685597579999,612.81721,5,0.317,590.46817,0
1685597580000,1862.64,1862.76,1862.04,1862.04,8.366,1685597639999,15579.62284,10,0.000,0.00000,0
1685597640000,1862.04,1862.31,1861.78,1862.12,3.035,1685597699999,5651.01191,7,1.689,3144.59326,0
1685597700000,1861.87,1862.16,1861.87,1862.16,0.424,1685597759999,789.54831,4,0.137,255.11592,0
1685597760000,1861.98,1862.50,1861.80,1862.43,11.177,1685597819999,20812.17316,20,1.155,2151.16082,0
1685597820000,1862.48,1862.48,1862.48,1862.48,0.083,1685597879999,154.58584,2,0.083,154.58584,0
1685597880000,1862.65,1862.67,1862.54,1862.54,0.355,1685597939999,661.23237,4,0.252,469.39060,0
1685597940000,1862.29,1862.39,1862.29,1862.39,0.050,1685597999999,93.11890,2,0.000,0.00000,0
1685598000000,1862.51,1862.70,1862.51,1862.66,0.281,1685598059999,523.39650,6,0.228,424.68255,0
1685598060000,1862.66,1863.79,1862.66,1863.79,5.282,1685598119999,9843.10686,7,3.668,6834.94980,0
1685598120000,1863.37,1863.37,1862.39,1862.39,1.912,1685598179999,3561.63892,5,0.054,100.56906,0
1685598180000,1861.94,1862.20,1861.94,1862.19,0.753,1685598239999,1402.18194,4,0.504,938.54276,0
1685598240000,1862.28,1862.28,1861.92,1862.07,0.624,1685598299999,1161.93147,8,0.327,608.90091,0
1685598300000,1862.10,1862.38,1861.97,1862.38,1.305,1685598359999,2430.02868,13,1.062,1977.54990,0
1685598360000,1862.38,1863.01,1862.38,1862.61,5.293,1685598419999,9860.18655,13,5.293,9860.18655,0
1685598420000,1862.58,1862.86,1862.58,1862.86,0.364,1685598479999,678.04672,4,0.325,605.40610,0
1685598480000,1862.71,1862.71,1862.31,1862.31,0.203,1685598539999,378.06288,4,0.077,143.40942,0
1685598540000,1862.65,1862.67,1862.38,1862.38,2.007,1685598599999,3738.17654,8,1.497,2788.28279,0
1685598600000,1862.21,1862.21,1861.55,1861.55,0.236,1685598659999,439.44310,4,0.139,258.84719,0
1685598660000,1861.60,1861.61,1861.60,1861.61,0.008,1685598719999,14.89283,2,0.003,5.58483,0
1685598720000,1861.60,1861.60,1861.01,1861.01,9.796,1685598779999,18234.17300,20,0.000,0.00000,0
1685598780000,1860.87,1861.68,1860.87,1861.61,0.429,1685598839999,798.58335,9,0.223,415.09625,0
1685598840000,1861.56,1861.70,1861.42,1861.70,0.679,1685598899999,1263.97691,4,0.206,383.50411,0
1685598900000,1861.79,1861.79,1861.53,1861.70,0.390,1685598959999,726.07813,5,0.070,130.32460,0
1685598960000,1861.57,1861.57,1861.57,1861.57,0.003,1685599019999,5.58471,1,0.000,0.00000,0
1685599020000,1861.70,1861.70,1861.70,1861.70,0.277,1685599079999,515.69090,2,0.214,398.40380,0
1685599080000,1861.56,1861.56,1860.79,1861.25,6.429,1685599139999,11964.40044,13,3.619,6734.32830,0
1685599140000,1861.27,1861.55,1861.25,1861.55,1.115,1685599199999,2075.32983,4,1.112,2069.74590,0
1685599200000,1861.21,1861.21,1860.77,1860.80,2.620,1685599259999,4875.93522,34,1.347,2506.87276,0
1685599260000,1860.83,1861.12,1860.83,1861.02,0.518,1685599319999,963.97264,7,0.053,98.63936,0
1685599320000,1860.93,1861.72,1860.93,1861.72,5.167,1685599379999,9618.29743,17,5.092,9478.71234,0
1685599380000,1861.07,1861.61,1861.07,1861.61,0.171,1685599439999,318.28267,4,0.115,214.06275,0
1685599440000,1861.46,1861.48,1861.08,1861.15,2.401,1685599499999,4469.02339,11,1.056,1965.61401,0
1685599500000,1860.92,1861.28,1860.88,1861.10,0.403,1685599559999,750.02069,44,0.141,262.41138,0
1685599560000,1861.07,1861.22,1861.07,1861.22,0.262,1685599619999,487.62802,3,0.000,0.00000,0
1685599620000,1861.06,1861.25,1861.06,1861.25,0.322,1685599679999,599.28902,3,0.099,184.26276,0
1685599680000,1861.29,1861.57,1861.29,1861.57,2.889,1685599739999,5377.33673,4,2.807,5224.68963,0
1685599740000,1861.53,1861.53,1861.53,1861.53,0.039,1685599799999,72.59967,1,0.000,0.00000,0
1685599800000,1861.62,1862.32,1861.62,1862.22,11.611,1685599859999,21618.74870,17,8.271,15399.25954,0
1685599860000,1862.13,1862.13,1860.23,1861.51,62.345,1685599919999,116026.06417,61,47.348,88118.61441,0
1685599920000,1861.78,1861.92,1861.30,1861.60,1.574,1685599979999,2930.19425,8,0.349,649.73034,0
1685599980000,1861.65,1861.77,1861.65,1861.77,0.629,1685600039999,1170.98598,3,0.564,1049.97093,0
1685600040000,1861.38,1861.72,1860.94,1861.00,10.220,1685600099999,19019.79143,10,0.426,792.84188,0
1685600100000,1861.00,1861.38,1860.81,1860.87,33.460,1685600159999,62276.07683,27,26.488,49301.68826,0
1685600160000,1860.88,1860.89,1860.61,1860.89,6.194,1685600219999,11525.25813,11,4.439,8259.44016,0
1685600220000,1860.79,1860.83,1859.83,1859.83,9.933,1685600279999,18480.36332,14,0.309,574.85882,0
1685600280000,1860.06,1860.36,1859.65,1860.36,1.437,1685600339999,2673.19493,5,1.165,2167.24968,0
1685600340000,1860.63,1860.63,1860.43,1860.43,1.910,1685600399999,3553.44910,4,0.000,0.00000,0
1685600400000,1860.41,1860.41,1860.16,1860.16,0.312,1685600459999,580.41489,8,0.129,239.99003,0
1685600460000,1860.20,1860.20,1860.14,1860.14,0.238,1685600519999,442.72028,2,0.122,226.93708,0
1685600520000,1860.26,1860.36,1860.26,1860.36,0.072,1685600579999,133.94465,4,0.065,120.92220,0
1685600580000,1860.34,1860.34,1858.93,1859.60,26.618,1685600639999,49506.77986,34,10.100,18782.19510,0
1685600640000,1859.29,1859.48,1859.29,1859.48,0.557,1685600699999,1035.68860,3,0.153,284.50044,0
1685600700000,1859.49,1859.85,1859.48,1859.79,5.181,1685600759999,9634.07037,12,0.235,437.05935,0
1685600760000,1859.63,1859.83,1859.63,1859.83,0.432,1685600819999,803.40726,8,0.248,461.23534,0
1685600820000,1859.69,1859.95,1859.68,1859.86,5.248,1685600879999,9759.70389,9,4.776,8881.91328,0
1685600880000,1859.99,1860.37,1859.57,1859.57,21.196,1685600939999,39427.97728,19,18.878,35116.85600,0
1685600940000,1859.57,1859.68,1859.17,1859.68,22.094,1685600999999,41081.02835,20,2.787,5182.69290,0
1685601000000,1859.54,1859.69,1859.54,1859.69,0.833,1685601059999,1549.05038,7,0.278,516.99382,0
1685601060000,1860.13,1861.12,1860.13,1860.80,3.892,1685601119999,7242.01581,8,3.038,5652.92946,0
1685601120000,1861.25,1861.25,1861.00,1861.00,1.833,1685601179999,3411.26586,5,0.195,362.94067,0
1685601180000,1860.91,1861.12,1860.19,1860.19,4.865,1685601239999,9052.60441,10,1.530,2847.43604,0
1685601240000,1860.33,1860.63,1860.18,1860.63,0.462,1685601299999,859.49488,7,0.185,344.15890,0
1685601300000,1860.49,1860.88,1860.49,1860.88,0.518,1685601359999,963.88108,5,0.483,898.75518,0
1685601360000,1860.92,1861.44,1860.92,1861.44,1.093,1685601419999,2034.16621,6,0.991,1844.29933,0
1685601420000,1861.48,1861.57,1861.48,1861.57,0.076,1685601479999,141.47357,3,0.076,141.47357,0
1685601480000,1861.80,1862.00,1861.80,1861.99,0.441,1685601539999,821.10981,5,0.377,701.94245,0
1685601540000,1861.93,1861.93,1861.93,1861.93,0.060,1685601599999,111.71580,1,0.060,111.71580,0
1685601600000,1861.98,1861.98,1861.51,1861.51,0.218,1685601659999,405.88259,7,0.083,154.53067,0
1685601660000,1861.82,1861.94,1861.82,1861.94,1.977,1685601719999,3680.84071,7,0.332,618.14681,0
1685601720000,1861.95,1861.97,1861.82,1861.82,5.127,1685601779999,9545.59551,6,0.245,456.18101,0
1685601780000,1861.82,1862.00,1861.70,1862.00,2.357,1685601839999,4388.34285,8,0.364,677.73559,0
1685601840000,1862.09,1863.02,1862.09,1863.02,5.017,1685601899999,9345.95266,9,5.017,9345.95266,0
1685601900000,1862.61,1863.04,1862.34,1862.62,0.821,1685601959999,1529.16844,9,0.546,1017.02494,0
1685601960000,1862.64,1862.66,1862.64,1862.66,0.285,1685602019999,530.85606,3,0.285,530.85606,0
1685602020000,1862.32,1862.59,1862.17,1862.24,0.339,1685602079999,631.35503,15,0.023,42.83012,0
1685602080000,1861.97,1862.56,1861.97,1862.56,0.538,1685602139999,1001.82890,6,0.289,538.11535,0
1685602140000,1862.52,1862.52,1862.32,1862.32,0.134,1685602199999,249.57548,2,0.123,229.08996,0
1685602200000,1862.36,1862.45,1862.36,1862.45,0.190,1685602259999,353.86100,2,0.190,353.86100,0
1685602260000,1862.22,1862.45,1862.15,1862.19,0.463,1685602319999,862.24142,5,0.252,469.29428,0
1685602320000,1861.69,1861.93,1861.67,1861.93,2.316,1685602379999,4311.71089,6,0.250,465.48250,0
1685602380000,1862.04,1862.04,1861.74,1861.74,1.100,1685602439999,2047.95999,3,0.180,335.15919,0
1685602440000,1862.08,1862.27,1861.66,1862.27,0.332,1685602499999,618.22726,4,0.328,610.78062,0
1685602500000,1861.81,1861.81,1860.88,1860.88,0.170,1685602559999,316.41499,4,0.000,0.00000,0
1685602560000,1860.81,1860.84,1860.68,1860.84,0.679,1685602619999,1263.45845,5,0.679,1263.45845,0
1685602620000,1860.85,1860.85,1860.58,1860.58,0.359,1685602679999,668.00133,3,0.000,0.00000,0
1685602680000,1860.55,1860.55,1860.36,1860.36,0.219,1685602739999,407.42948,2,0.056,104.19080,0
1685602740000,1860.36,1860.36,1860.36,1860.36,0.000,1685602799999,0.00000,0,0.000,0.00000,0
1685602800000,1860.36,1860.77,1860.36,1860.51,5.698,1685602859999,10601.72427,24,4.969,9245.42034,0
1685602860000,1860.45,1860.47,1859.86,1859.98,10.575,1685602919999,19669.71372,22,8.177,15208.60195,0
1685602920000,1859.22,1859.32,1858.86,1859.01,3.614,1685602979999,6718.95000,16,2.263,4207.50113,0
1685602980000,1859.01,1860.16,1859.01,1860.16,1.046,1685603039999,1944.92681,25,1.023,1902.15888,0
1685603040000,1860.15,1860.15,1859.95,1859.95,0.214,1685603099999,398.03290,2,0.000,0.00000,0
1685603100000,1860.32,1860.46,1859.75,1859.75,4.494,1685603159999,8358.34506,15,0.326,606.44814,0
1685603160000,1859.48,1859.48,1859.44,1859.44,0.291,1685603219999,541.10400,2,0.291,541.10400,0
1685603220000,1859.17,1859.17,1858.82,1859.01,0.301,1685603279999,559.56579,7,0.105,195.19605,0
1685603280000,1858.80,1858.80,1857.67,1858.22,3.341,1685603339999,6208.68824,15,2.743,5097.57707,0
1685603340000,1857.96,1857.96,1856.26,1856.51,24.692,1685603399999,45859.90417,36,8.399,15596.95065,0
1685603400000,1856.73,1857.62,1856.25,1857.00,55.396,1685603459999,102844.47029,28,2.590,4810.03442,0
1685603460000,1857.50,1857.79,1856.69,1856.69,11.231,1685603519999,20858.32692,19,3.092,5741.89380,0
1685603520000,1856.89,1857.01,1856.47,1856.51,2.532,1685603579999,4700.94823,14,0.609,1130.85972,0
1685603580000,1857.27,1857.39,1857.27,1857.39,0.306,1685603639999,568.33854,2,0.190,352.88130,0
1685603640000,1857.95,1857.95,1857.95,1857.95,0.083,1685603699999,154.20985,1,0.000,0.00000,0
1685603700000,1857.69,1857.69,1856.78,1856.89,10.067,1685603759999,18696.39081,14,1.767,3281.00724,0
1685603760000,1857.78,1857.88,1857.78,1857.88,0.279,1685603819999,518.33702,2,0.279,518.33702,0
1685603820000,1857.97,1858.72,1857.97,1858.43,0.262,1685603879999,486.85611,8,0.180,334.49355,0
1685603880000,1859.16,1859.16,1858.55,1858.83,14.762,1685603939999,27438.09032,24,12.873,23927.13127,0
1685603940000,1858.30,1858.47,1858.30,1858.47,0.125,1685603999999,232.29940,2,0.070,130.09290,0
1685604000000,1859.01,1859.67,1859.01,1859.67,0.887,1685604059999,1649.32817,9,0.232,431.30537,0
1685604060000,1859.68,1859.68,1859.29,1859.60,0.560,1685604119999,1041.34052,6,0.087,161.78520,0
1685604120000,1859.66,1859.90,1859.58,1859.58,1.148,1685604179999,2135.08579,6,1.064,1978.86116,0
1685604180000,1859.70,1859.84,1859.49,1859.49,0.575,1685604239999,1069.31629,4,0.239,444.45765,0
1685604240000,1859.49,1861.65,1859.49,1861.65,1.320,1685604299999,2456.81322,11,1.093,2034.39687,0
1685604300000,1861.66,1863.36,1861.66,1863.18,10.184,1685604359999,18970.82507,30,3.701,6893.26804,0
1685604360000,1863.36,1863.37,1863.07,1863.07,0.794,1685604419999,1479.41106,9,0.080,149.06960,0
1685604420000,1863.24,1863.52,1863.24,1863.52,1.490,1685604479999,2776.55168,13,1.302,2426.25714,0
1685604480000,1863.69,1865.64,1863.69,1864.36,19.197,1685604539999,35801.66494,41,13.742,25628.12537,0
1685604540000,1863.90,1864.42,1863.23,1864.39,13.836,1685604599999,25784.54769,40,6.891,12843.08272,0
1685604600000,1864.30,1864.34,1863.20,1863.50,2.178,1685604659999,4059.06897,25,1.253,2335.12757,0
1685604660000,1863.32,1863.71,1863.24,1863.50,0.292,1685604719999,544.14967,5,0.061,113.67472,0
1685604720000,1863.04,1863.14,1863.04,1863.10,0.255,1685604779999,475.09286,3,0.000,0.00000,0
1685604780000,1863.14,1863.51,1862.77,1862.99,6.828,1685604839999,12720.76338,20,0.744,1386.21365,0
1685604840000,1862.89,1862.89,1862.73,1862.73,0.435,1685604899999,810.31283,3,0.435,810.31283,0
1685604900000,1862.72,1862.81,1862.66,1862.66,0.206,1685604959999,383.72408,6,0.134,249.60878,0
